0	2	<s>	<s>	0
3	69	R	R|E	5.36328125
3	104	_	J	5.67578125
3	105	G	E	6.29589844
3	106	_	T	4.27734375
3	107	T	E	6.29589844
3	108	_|I|_	I	7.07226562
3	109	H	A|CH|E	5.96972656
3	69	B	B|E	5.36328125
3	69	P	P|E	5.36328125
3	110	_|C|_	K	6.69628906
3	111	_|P|_	P	6.22558594
3	112	_|N|_	N	7.76464844
3	113	_|C|_	Z	6.43066406
3	114	P	E|P	6.39160156
3	115	_|D	D	7.12207031
3	69	F	F|E	5.36328125
3	116	_|E	E	5.96972656
3	117	_|E|_	E	6.54785156
3	118	_|O	O	4.81738281
3	69	R	E|R|E	5.36328125
3	69	N	N|E	5.36328125
3	119	_|F|_	F	6.81640625
3	111	_|B|_	B	6.22558594
3	69	M	E|M|E	5.36328125
3	58	J	O|T|A	4.17871094
3	69	M	M|E	5.36328125
3	120	_	E|E	5.91894531
3	121	_|O|_	O	7.76464844
3	69	G	J|E	5.36328125
3	69	D	D|E	5.36328125
3	122	_	E|J	5.63769531
3	123	_|T|_	T	5.86035156
3	69	V	E|B|E	5.36328125
3	124	_	D|O|B	5.26757812
3	125	W	L|E|U	5.96972656
3	126	_|U	U	5.96972656
3	127	_|V	B	7.51269531
3	111	I|_	I	6.22558594
3	128	X	K|I|S	5.96972656
3	69	Q	K|U	5.36328125
3	69	_|Y	I	5.36328125
3	129	Á	A	7.76464844
3	130	É	E	6.88378906
3	131	Í	I	7.76464844
3	132	Ó	O	7.76464844
3	133	Ú	U	7.76464844
4	1	</s>	</s>	0
4	3	<eps>	<eps>	2.93261719
4	225	A	A	5.33007812
4	226	R	R	2.93359375
4	227	O	O	2.20996094
4	228	N	N	2.45703125
4	229	B	B	3.08398438
4	230	J	J	3.015625
4	231	D	D	3.0703125
4	232	S	S	1.86816406
4	233	L	L	2.71777344
4	234	E	E	3.82324219
4	235	ó	O	5.93261719
4	236	T	T	3.03710938
4	237	M	M	2.76074219
4	238	I	I	2.93457031
4	239	C	K	2.80078125
4	240	í	I	4.23632812
4	241	Q|U	K	2.99511719
4	242	R|R	RR	3.77636719
4	243	C	Z	2.49609375
4	244	L|L	LL	3.85449219
4	245	H|A	A	4.69628906
4	246	U	U	4.07519531
4	247	K	K	2.88085938
4	248	Z	Z	2.62695312
4	249	G	G	3.28027344
4	250	G	J	4.10644531
4	251	V	B	3.71875
4	252	P	P	3.85839844
4	253	é	E	5.2578125
4	254	H|O	O	4.62304688
4	255	ú	U	3.72949219
4	256	C|H	CH	3.31640625
4	257	ñ	GN	3.20117188
4	258	C	S	6.30761719
4	259	H|E	E	3.89257812
4	260	S|C	Z	6.16699219
4	261	F	F	4.17382812
4	262	Y	Y	3.33398438
4	263	Y	I	1.87402344
4	264	X	X	3.1328125
4	265	G|U	G	3.94628906
4	266	H|U	U	3.47265625
4	267	K|H	K	6.46875
4	268	G|H	G	5.57128906
4	269	H|I	I	3.69335938
4	270	Z	S	4.60839844
4	271	S	Z	5.23828125
4	272	W	U	4.55664062
4	273	N|H	N	4.73535156
4	274	H|í	I	5.64160156
4	275	S|H	S	3.83398438
4	276	Z	T	7.35839844
4	277	U|H	U	6.50488281
4	278	T|H	T	5.17578125
4	279	D|Z	Z	5.94335938
4	280	G|ü	G	5.78320312
5	1	</s>	</s>	0
5	3	<eps>	<eps>	1.83105469
5	330	A	A	1.79882812
5	331	R	R	4.88574219
5	332	O	O	1.82128906
5	333	N	N	3.21875
5	334	B	B	3.91015625
5	335	J	J	2.9453125
5	336	D	D	3.13769531
5	337	S	S	2.63378906
5	338	L	L	3.375
5	339	á	A	1.3046875
5	340	E	E	1.8671875
5	341	ó	O	0.959960938
5	342	T	T	2.45214844
5	343	M	M	2.67871094
5	344	I	I	2.43066406
5	345	C	K	2.66601562
5	346	í	I	1.62792969
5	347	Q|U	K	3.12695312
5	348	C	Z	3.0234375
5	349	A|H	A	3.5
5	350	H|A	A	4.90625
5	351	U	U	3.47851562
5	352	K	K	2.41210938
5	353	Z	Z	3.18261719
5	354	G	G	2.76367188
5	355	G	J	2.46582031
5	356	V	B	3.42578125
5	357	P	P	4.04980469
5	358	é	E	1.70703125
5	359	H|O	O	4.40039062
5	360	ú	U	2.82519531
5	361	C|H	CH	4.05078125
5	362	F	F	4.36816406
5	363	Y	I	1.30175781
5	364	X	X	4.15722656
5	365	G|U	G	2.7421875
5	366	A|Q	A	3.55371094
5	367	G|H	G	3.42773438
5	368	S	Z	4.41308594
5	369	W	U	3.09472656
5	370	T|H	T	3.24121094
5	371	_	E	4.02441406
5	372	_	E|E	4.87988281
5	373	_	E|J	3.8359375
6	1	</s>	</s>	0
6	3	<eps>	<eps>	2.85742188
6	409	A	A	2.30078125
6	410	R	R	2.47460938
6	411	O	O	3.23925781
6	412	N	N	2.34863281
6	413	B	B	3.45410156
6	414	J	J	3.421875
6	415	D	D	2.85546875
6	416	S	S	1.8046875
6	417	L	L	2.86035156
6	418	E	E	2.68164062
6	419	T	T	3.171875
6	420	M	M	3.60253906
6	421	I	I	4.00488281
6	422	C	K	3.33105469
6	423	í	I	4.58398438
6	424	Q|U	K	2.578125
6	425	R|R	RR	4.26855469
6	426	C	Z	3.73730469
6	427	L|L	LL	3.04003906
6	428	H|A	A	6.25390625
6	429	U	U	3.43847656
6	430	K	K	4.01953125
6	431	Z	Z	2.60253906
6	432	G	G	3.56738281
6	433	G	J	3.98242188
6	434	V	B	2.2578125
6	435	P	P	3.625
6	436	é	E	5.9765625
6	437	H|O	O	5.94921875
6	438	C|H	CH	3.55566406
6	439	ñ	GN	5.12890625
6	440	H|E	E	4.68847656
6	441	F	F	3.62402344
6	442	Y	Y	2.61816406
6	443	Y	I	1.63964844
6	444	X	X	3.21679688
6	445	G|U	G	5.67773438
6	446	K|H	K	6.70019531
6	367	G|H	G	4.55078125
6	447	H|I	I	4.91210938
6	448	Z	S	5.546875
6	449	W	U	4.24609375
6	450	H|í	I	7.00976562
6	451	C	S|Z	6.93652344
6	370	T|H	T	4.36425781
6	194	O|Q	O	4.83300781
6	452	'|D	D	7.65039062
6	453	_|C|_	K	5.80566406
6	454	_|P|_	P	5.30371094
6	455	_|N|_	N	6.58789062
7	1	</s>	</s>	0
7	3	<eps>	<eps>	2.48925781
7	498	A	A	2.48828125
7	499	O	O	1.94238281
7	500	N	N	2.85839844
7	501	B	B	4.27636719
7	502	J	J	4.59179688
7	503	D	D	3.17089844
7	504	S	S	2.56640625
7	505	L	L	4.67578125
7	506	á	A	3.46191406
7	507	E	E	2.35839844
7	508	ó	O	2.21289062
7	509	T	T	3.80859375
7	510	M	M	5.64355469
7	511	I	I	2.62890625
7	512	C	K	3.78125
7	513	í	I	3.30566406
7	514	Q|U	K	3.30273438
7	515	C	Z	3.98242188
7	516	L|L	LL	6.54785156
7	517	H|A	A	6.8046875
7	518	U	U	3.76757812
7	519	K	K	4.265625
7	520	Z	Z	3.52636719
7	521	G	G	2.23730469
7	522	G	J	3.19238281
7	523	V	B	6.18164062
7	524	P	P	5.03613281
7	525	é	E	1.96777344
7	526	H|O	O	5.94238281
7	527	ú	U	3.95898438
7	528	C|H	CH	3.75292969
7	529	H|E	E	5.06835938
7	530	F	F	4.23046875
7	531	Y	Y	4.91015625
7	532	Y	I	1.03027344
7	533	X	X	4.25195312
7	534	G|U	G	2.59472656
7	535	H|U	U	6.96777344
7	536	H|I	I	6.05761719
7	537	Z	S	5.0859375
7	451	C	S|Z	6.43457031
7	538	R	RR	3.90429688
7	539	_	E	4.11132812
8	1	</s>	</s>	0
8	3	<eps>	<eps>	1.65429688
8	583	A	A	1.03808594
8	584	R	R	2.09765625
8	585	O	O	1.14257812
8	586	N	N	5.16015625
8	587	B	B	3.23730469
8	588	J	J	5.66308594
8	589	D	D	4.56152344
8	590	S	S	3.3359375
8	591	L	L	2.31542969
8	592	á	A	1.625
8	593	E	E	1.05957031
8	594	ó	O	1.41210938
8	595	T	T	4.70605469
8	596	M	M	5.32226562
8	597	I	I	2.21289062
8	598	C	K	2.70800781
8	599	í	I	1.57519531
8	600	C	Z	5.46875
8	601	A|H	A	4.01953125
8	602	U	U	2.65917969
8	603	K	K	4.88867188
8	604	V	B	4.38183594
8	605	P	P	5.7734375
8	606	é	E	2.27539062
8	607	ú	U	1.72851562
8	608	S|C	Z	4.71972656
8	609	Y	Y	5.27148438
8	610	Y	I	0.665039062
8	611	H|U	U	5.15625
8	612	W	U	3.88378906
8	613	_	E	2.890625
9	1	</s>	</s>	0.0830078125
9	3	<eps>	<eps>	1.64355469
9	686	A	A	0.666992188
9	687	O	O	0.330078125
9	688	N	N	3.31835938
9	689	D	D	4.77050781
9	690	S	S	3.83203125
9	691	á	A	1.87988281
9	692	E	E	0.93359375
9	693	ó	O	0
9	694	M	M	3.82617188
9	695	I	I	2.3359375
9	696	í	I	1.39941406
9	697	U	U	2.66601562
9	698	é	E	1.88671875
9	699	O|H	O	3.88378906
9	700	O|ã	O	2.96289062
10	1	</s>	</s>	0
10	3	<eps>	<eps>	2.265625
10	773	A	A	2.08691406
10	774	R	R	3.55957031
10	775	O	O	2.04785156
10	776	N	N	2.70019531
10	777	B	B	4.97167969
10	778	J	J	3.72265625
10	779	D	D	4.08105469
10	780	S	S	2.31347656
10	781	á	A	3.29589844
10	782	E	E	2.38964844
10	783	ó	O	1.23339844
10	784	T	T	2.23632812
10	785	M	M	4.21191406
10	786	I	I	2.88183594
10	787	C	K	3.734375
10	788	í	I	1.875
10	789	Q|U	K	6.62207031
10	790	H|A	A	4.63964844
10	791	U	U	4.09667969
10	792	K	K	4.50488281
10	793	Z	Z	4.66601562
10	794	G	G	5.20898438
10	795	G	J	3.58203125
10	796	V	B	6.47167969
10	797	é	E	2.09472656
10	798	ú	U	4.09863281
10	799	H|E	E	5.86035156
10	800	Y	Y	5.93945312
10	801	Y	I	1.30566406
10	366	A|Q	A	3.79101562
10	802	W	U	4.203125
10	803	H|A|H	A	4.95214844
10	804	'|S	S	3.55078125
10	194	D|H	D	3.90722656
10	805	_	E	3.65332031
11	1	</s>	</s>	0
11	3	<eps>	<eps>	2.95800781
11	972	A	A	2.53613281
11	973	R	R	6.58398438
11	974	O	O	2.4765625
11	975	N	N	4.24804688
11	976	B	B	4.72167969
11	977	J	J	6.0546875
11	978	D	D	4.74902344
11	979	S	S	3.03613281
11	980	L	L	5.16894531
11	981	á	A	2.87988281
11	982	E	E	2.609375
11	983	ó	O	1.52050781
11	984	T	T	3.09082031
11	985	M	M	4.2734375
11	986	I	I	3.19433594
11	987	C	K	4.56445312
11	988	í	I	3.06640625
11	989	Q|U	K	3.74511719
11	990	C	Z	4.45019531
11	991	H|A	A	3.10839844
11	992	U	U	4.24316406
11	993	K	K	2.84765625
11	994	Z	Z	4.38964844
11	995	G	G	4.47460938
11	996	V	B	4.98144531
